item_id,competitor_price_ratio,historical_sales_volume,product_category,discount_depth,demand_seasonality
item_0000,0.9342450352879883,65,electronics,0.16523585398772156,1.2206696058333815
item_0001,1.0789755802327752,56,apparel,0.09800079468797522,0.7440431752049773
item_0002,1.12808540692251,59,home,0.18752255979032287,1.1296304892019586
item_0003,1.104397364470858,57,electronics,0.1970282358195607,0.7600839114613143
item_0004,0.9538617358754564,49,apparel,0.052448240567308166,1.2143601396231167
item_0005,1.157100866560158,60,apparel,0.08489102465688408,0.6887856930178237
item_0006,1.120145566011045,48,home,0.15639202015836426,0.8578938073931693
item_0007,1.120497345509882,53,apparel,0.13418787038282087,0.878667827345048
item_0008,1.124506260266183,50,toys,0.14915994212478556,0.5789354851863764
item_0009,1.1604347238372315,35,electronics,0.10734780362132099,1.1705547464565293
item_0010,1.2742972395734682,58,electronics,0.1939698987431414,0.6897226780513329
item_0011,0.9888506877276926,53,electronics,0.1888895967714474,0.7385477575633645
item_0012,1.0547211183090741,44,home,0.1533015348780608,0.8870607267034134
item_0013,1.2254234682443754,47,apparel,0.20636206034840165,1.1488474894262521
item_0014,0.9162020133700498,50,toys,0.17337546711260227,0.8373305565724393
item_0015,1.0825574468887154,55,toys,0.10703537685583808,1.397756651207546
item_0016,0.9810882284012307,49,toys,0.16843753920412494,0.9950136010833543
item_0017,1.0480178190008078,50,electronics,0.10205586995855005,0.9421895184410501
item_0018,1.0974753245997566,39,apparel,0.19392251506536362,1.0897185462564674
item_0019,0.8568898583842947,44,home,0.14750370445068736,0.9737662061281477
item_0020,0.9507521721933362,42,toys,0.14075688182273696,0.788459283957473
item_0021,0.9094528917406197,49,electronics,0.11595352277980292,0.8900261205683894
item_0022,1.0268904491509774,61,apparel,0.2111270669337015,1.0333495725451436
item_0023,0.9811152915040375,54,electronics,0.1422735258965599,1.3153912578580427
item_0024,1.201510577985853,36,home,0.12858360889184464,1.052689172626885
item_0025,0.9896828453449058,61,apparel,0.13239332247558852,1.0951083738591152
item_0026,1.2213684487556284,53,electronics,0.17661545927766742,0.5524900110512089
item_0027,1.0093750809205115,45,electronics,0.1682722032182039,0.9464480123103083
item_0028,1.0771409520797663,50,apparel,0.17063663057979941,0.9944156950903424
item_0029,1.053984020008687,49,apparel,0.17154105015039414,1.3519417949442412
item_0030,1.051151831825204,47,apparel,0.2570823800435231,1.318771296052708
item_0031,0.9372821991667617,44,toys,0.1296792491807692,1.0237160862081902
item_0032,1.083471297537836,49,toys,0.12438786354642313,1.1056075751955476
item_0033,1.0883891548564746,51,electronics,0.10931136358760611,0.9860902260825083
item_0034,1.0737835513987095,60,electronics,0.18079897112877477,0.8538839634760971
item_0035,1.1121411674360069,39,electronics,0.20644861463604458,1.0032040880409765
